call_key,source_file,source_format,source_type,run_family,experiment,run_group,run_dir,audit_id,mode,harness,agent,model,role,call_id,status,exit_code,timestamp,duration_seconds,workdir,command,inner_command,command_hash,primary_command,executable_chain,intent_category,tool_family,mutates_files,uses_shell_control,command_length,segment_count,line_count
0223940502ce94907f032bb6,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-99809b7ee60fa4fe,completed,0,1777997303.432572,,,cat /home/agent/forest/global/tree-reports/accounting.md,cat /home/agent/forest/global/tree-reports/accounting.md,bbab82ad5668af39,cat,cat,code_or_file_inspection,file_reader,False,False,56,1,1
08496e7738488afc9679db18,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-b46a1c7cb3617dca,completed,0,1777997305.2120826,,,cat /home/agent/forest/global/tree-reports/token-flow.md,cat /home/agent/forest/global/tree-reports/token-flow.md,de7e99e6398be1e2,cat,cat,code_or_file_inspection,file_reader,False,False,56,1,1
e827457b0b904504d2bb2bf4,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-8904df457fab5dc5,completed,0,1777997307.3029325,,,cat /home/agent/audit/4naly3er-report.md,cat /home/agent/audit/4naly3er-report.md,de3666722f33cd3d,cat,cat,code_or_file_inspection,file_reader,False,False,40,1,1
90e5cd169f57f3507e9bd0a3,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-911ecb9825a7b450,completed,0,1777997309.123414,,,cat /home/agent/audit/bot-report.md,cat /home/agent/audit/bot-report.md,fc153225eb101faf,cat,cat,code_or_file_inspection,file_reader,False,False,35,1,1
118ddd0a64653618964f228d,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-85fa6b3ef2c27419,completed,0,1777997310.8225265,,,cat /home/agent/audit/slither.txt,cat /home/agent/audit/slither.txt,24535c392e6cce01,cat,cat,code_or_file_inspection,file_reader,False,False,33,1,1
bc1ab12a9550a91910e7429a,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-90fca8f92ccf1bd6,completed,0,1777997314.0837204,,,ls -la /home/agent/audit/interface/,ls -la /home/agent/audit/interface/,1c7445464d75854a,ls,ls,code_or_file_inspection,filesystem_inventory,False,False,35,1,1
b8433938df7feda8eb1aa7bf,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-9bf536863ef55c28,completed,0,1777997315.7547848,,,cat /home/agent/audit/interface/Turnstile.sol,cat /home/agent/audit/interface/Turnstile.sol,d6c8170627d9c02b,cat,cat,code_or_file_inspection,file_reader,False,False,45,1,1
d8a3a706a4bcd4283b853ba0,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-925b9ee5764746b0,completed,0,1777997317.3915899,,,ls -la /home/agent/audit/src/test/,ls -la /home/agent/audit/src/test/,92b2d05bb6509e9c,ls,ls,code_or_file_inspection,filesystem_inventory,False,False,34,1,1
72c64f1f4d4fea7f221e8a5b,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-8bda734965bd982f,completed,0,1777997319.1471014,,,cat /home/agent/audit/src/test/LendingLedger.t.sol,cat /home/agent/audit/src/test/LendingLedger.t.sol,6f8c2388c8830919,cat,cat,code_or_file_inspection,file_reader,False,False,50,1,1
ffc659f9632c03b4d22a52d6,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-ba919b6703f19ef6,completed,0,1777997321.1148288,,,cat /home/agent/audit/src/GaugeController.sol | head -200,cat /home/agent/audit/src/GaugeController.sol | head -200,dd5542f369a6ae89,cat,cat head,code_or_file_inspection,file_reader,False,True,57,2,1
b3bd92295a92fd8c8c9dba5d,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-984c65ed2ad2e024,completed,0,1777997323.1562111,,,cat -n /home/agent/audit/src/LendingLedger.sol,cat -n /home/agent/audit/src/LendingLedger.sol,5112f6b2431b1b40,cat,cat,code_or_file_inspection,file_reader,False,False,46,1,1
3ecf27b731d6e76ec0dbc9b9,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/global-judge.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,global-judge,chatcmpl-tool-b32f4a97080e283c,completed,0,1777997325.0527556,,,cd /home/agent/audit && cat foundry.toml,cd /home/agent/audit && cat foundry.toml,06213f068c3a6a84,cat,cd cat,code_or_file_inspection,file_reader,False,True,40,2,1
37b34c79edc5713d57ce94b2,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-9254dc16acbe5d6e,completed,0,1777997351.6462436,,,cat /home/agent/AGENTS.md,cat /home/agent/AGENTS.md,679e9b1ac396cf84,cat,cat,code_or_file_inspection,file_reader,False,False,25,1,1
01c552f3a42cf48e2a628517,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-bc4eba016a2ee4d3,completed,0,1777997353.1818118,,,cat /home/agent/AUDIT_SCOPE.md,cat /home/agent/AUDIT_SCOPE.md,7a531590c68224dd,cat,cat,code_or_file_inspection,file_reader,False,False,30,1,1
d9863f415d8069343a3057c5,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-90af32ee288b8e83,completed,0,1777997354.7251806,,,ls -la /home/agent/audit/,ls -la /home/agent/audit/,148b3526ee694747,ls,ls,code_or_file_inspection,filesystem_inventory,False,False,25,1,1
fada9db68257ee571dd7f89b,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-9c9ad26959ecbbc3,completed,0,1777997356.3516781,,,cat /home/agent/audit/README.md,cat /home/agent/audit/README.md,721e506a02223807,cat,cat,code_or_file_inspection,file_reader,False,False,31,1,1
e02d74abfa83bd763e7902c2,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-b0033f8b6c1775ec,completed,0,1777997358.043741,,,cat /home/agent/audit/scope.txt,cat /home/agent/audit/scope.txt,8393a0a6c4952992,cat,cat,code_or_file_inspection,file_reader,False,False,31,1,1
fd64719f2f7a9db86a3f78bf,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-9772165a0aaf7dc9,completed,0,1777997359.6676261,,,"find /home/agent/audit/src -type f -name ""*.sol"" | sort","find /home/agent/audit/src -type f -name ""*.sol"" | sort",688a75867a4d70ae,find,find sort,code_or_file_inspection,filesystem_inventory,False,True,55,2,1
f1302014c2f0891ff98fbaef,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-b728710fe80ce695,completed,0,1777997361.2740674,,,cat /home/agent/audit/src/LendingLedger.sol,cat /home/agent/audit/src/LendingLedger.sol,477317a2fa65fddf,cat,cat,code_or_file_inspection,file_reader,False,False,43,1,1
950fe90eeb6635b26337b73a,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-a1cd0f2f81807554,completed,0,1777997363.2590604,,,cat /home/agent/audit/src/VotingEscrow.sol,cat /home/agent/audit/src/VotingEscrow.sol,f22f52fae324272a,cat,cat,code_or_file_inspection,file_reader,False,False,42,1,1
478f3f38f95277531ad22421,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-9ae4124a0fbb3a1a,completed,0,1777997365.4326847,,,cat /home/agent/audit/src/GaugeController.sol,cat /home/agent/audit/src/GaugeController.sol,2f56862b107b1061,cat,cat,code_or_file_inspection,file_reader,False,False,45,1,1
2919282310b8fc0a00e49f1b,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-bb5b33d3091b5d40,completed,0,1777997367.296433,,,cat /home/agent/audit/src/test/LendingLedger.t.sol,cat /home/agent/audit/src/test/LendingLedger.t.sol,6f8c2388c8830919,cat,cat,code_or_file_inspection,file_reader,False,False,50,1,1
f10dbcdae6749e85fb96ae15,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-846af2fcee9c5793,completed,0,1777997369.3384354,,,"cat /home/agent/audit/interface/*.sol 2>/dev/null; find /home/agent/audit/interface -type f -name ""*.sol"" -exec cat {} \;","cat /home/agent/audit/interface/*.sol 2>/dev/null; find /home/agent/audit/interface -type f -name ""*.sol"" -exec cat {} \;",6a165a407a4f797b,cat,cat find,file_or_repo_mutation,file_reader,True,True,121,2,1
464ab5aad3d49f5dfc216dfc,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/scout.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,scout,chatcmpl-tool-9d0c2736740b53fa,completed,0,1777997371.314284,,,cat /home/agent/audit/4naly3er-report.md,cat /home/agent/audit/4naly3er-report.md,de3666722f33cd3d,cat,cat,code_or_file_inspection,file_reader,False,False,40,1,1
9f8b1c958014b3ca439cc886,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/token-flow/branch-01.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,token-flow/branch-01,chatcmpl-tool-b8ac0983335e0745,completed,0,1777997033.7348387,,,cat /home/agent/AGENTS.md,cat /home/agent/AGENTS.md,679e9b1ac396cf84,cat,cat,code_or_file_inspection,file_reader,False,False,25,1,1
379ef974701b1cc55d8e5826,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/token-flow/branch-01.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,token-flow/branch-01,chatcmpl-tool-aeed998735670c72,completed,0,1777997033.7354858,,,cat /home/agent/FOREST_ROLE.md,cat /home/agent/FOREST_ROLE.md,3e7fdd919121cb57,cat,cat,code_or_file_inspection,file_reader,False,False,30,1,1
bfaac38254eff164e95412bb,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect/2024-01-canto_a7bef0fc-6fd0-40ee-84b1-55cdf289422f/modal/logs/forest/token-flow/branch-01.traj.json,mini_swe_traj_json,agent_bash_tool,runs,runs/rca,mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,runs/rca/qwen-vllm-2tree-canto-2026-05-05/modal-forest-qwen-vllm-2trees-debug/2026-05-05T15-29-29-GMT_run-group_mini-swe-agent-modal-forest-qwen-vllm-2trees-debug_detect,2024-01-canto,detect,mini-swe-agent-forest,mini-swe-agent-forest,,token-flow/branch-01,chatcmpl-tool-ab0c704fb46faa96,completed,0,1777997033.7361197,,,cat /home/agent/AUDIT_SCOPE.md,cat /home/agent/AUDIT_SCOPE.md,7a531590c68224dd,cat,cat,code_or_file_inspection,file_reader,False,False,30,1,1
